title,artist,streams
Rara Vez,Taiu,287497097
Finesse - Remix; feat. Cardi B,Bruno Mars,286887856
There for You,Martin Garrix,286810077
Monotonía,Shakira,285796324
Praise The Lord (Da Shine),A$AP Rocky,285754795
Adicto,Tainy,285634300
Take My Breath,The Weeknd,284136517
Him & I,G-Eazy,283979204
A Holly Jolly Christmas - Single Version,Burl Ives,283083906
Good For You,Selena Gomez,282861904
After Dark,Mr.Kitty,282669315
No Se Va - En Vivo,Grupo Frontera,282406907
Sigues Con El,Arcángel,282401990
Flames,David Guetta,282339021
QUE PRETENDES,J Balvin,281478602
Por las Noches,Peso Pluma,281155645
Mayores,Becky G,280737654
My Love Mine All Mine,Mitski,280706375
How Long,Charlie Puth,280441688
La Jeepeta - Remix,Nio Garcia,279693433
La Tóxica,Farruko,279685146
Se Preparó,Ozuna,279445548
Way 2 Sexy,Drake,279259509
Ain't Nobody (Loves Me Better),Felix Jaehn,279114391
I Miss You,Clean Bandit,278895921
Giant,Calvin Harris,278801574
"1, 2, 3",Sofía Reyes,278716494
Under Pressure - Remastered,Queen,277835139
Be Kind,Marshmello,277186255
Say Yes To Heaven,Lana Del Rey,276996163
Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,276851056
Go Crazy,Chris Brown,276347219
Falling Down - Bonus Track,Lil Peep,275602442
Bad Liar,Imagine Dragons,275242403
BEBE,6ix9ine,275011737
Heartless,The Weeknd,274979030
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,274945595
Downtown,Anitta,273943375
Ahora Dice,Chris Jedi,273852428
Your Song,Rita Ora,273758529
Tattoo,Loreen,273651545
2055,Sleepy Hallow,273541055
Sensualidad,Bad Bunny,272839143
Whatever It Takes,Imagine Dragons,272618577
Here With Me,Marshmello,272374472
El Amante,Nicky Jam,272370526
Pink + White,Frank Ocean,272332901
Calm Down,Rema,270159318
Levitating,Dua Lipa,269604164
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,269514967
Rather Be,Clean Bandit,268444959
(It Goes Like) Nanana - Edit,Peggy Gou,267700854
Rolling in the Deep,Adele,267414473
Wants and Needs,Drake,267176934
Boss Bitch,Doja Cat,267088580
Ferrari,James Hype,266880666
Bang My Head,David Guetta,266792733
Verte Ir,DJ Luian,266393254
Frágil,Yahritza Y Su Esencia,266168297
Let It Go,James Bay,266019647
breathin,Ariana Grande,264929699
Takeaway,The Chainsmokers,264529066
Back to You,Louis Tomlinson,264501813
Una Locura,Ozuna,264207305
La Gaita - We Don't Talk About Bruno,Carolina Gaitán,264033756
All About That Bass,Meghan Trainor,263806497
Drag Me Down,One Direction,263723959
Saturday Nights,Khalid,263704162
Outside,Calvin Harris,263696735
Un Ratito,Bad Bunny,263393406
Que Onda,Calle 24,262742170
Never Really Over,Katy Perry,262717058
Oh My God,Adele,262360382
Hands To Myself,Selena Gomez,262186812
You Don't Know Me,Jax Jones,261548916
VISTA AL MAR,Quevedo,260742167
Midnight Sky,Miley Cyrus,260565050
Are You With Me,Lost Frequencies,260343755
679,Fetty Wap,260110991
I KNOW ?,Travis Scott,260073925
Shake It Off,Taylor Swift,259911908
Baila Conmigo,Selena Gomez,259740100
Superman,Eminem,259552228
How Far I'll Go,Alessia Cara,259077790
GDFR,Flo Rida,258425205
Walk It Talk It,Migos,257914087
Murder On My Mind,YNW Melly,257473961
"Sex, Drugs, Etc.",Beach Weather,257385685
Vida de Rico,Camilo,257271286
Bonita,J Balvin,256656065
No Brainer,DJ Khaled,256299194
Tutu,Camilo,256116122
Always Remember Us This Way,Lady Gaga,256001542
Look Back At It,A Boogie Wit da Hoodie,255805598
Morado,J Balvin,255677816
Stargazing,Kygo,255474652
Prada,cassö,254614849
Otro Trago - Remix,Sech,254539053
Love Someone,Lukas Graham,254490440
No Es Justo,J Balvin,254070142
Relación,Sech,253280344
Driving Home for Christmas - 2019 Remaster,Chris Rea,253251703
Enchanted,Taylor Swift,253054509
idontwannabeyouanymore,Billie Eilish,252909806
bad idea right?,Olivia Rodrigo,252654840
HOLIDAY,Lil Nas X,252508376
Nostálgico,Rvssian,252481699
3D,Jung Kook,252341838
Fast Car,Luke Combs,252104861
Azul,J Balvin,251624739
Radioactive,Imagine Dragons,251193371
Tacones Rojos,Sebastian Yatra,251057848
Miracle,Calvin Harris,250957318
Chained To The Rhythm,Katy Perry,250833952
Maps,Maroon 5,250808452
Ignorantes,Bad Bunny,250578526
On My Mind,Ellie Goulding,250474623
This One's for You,David Guetta,249681333
Life Goes On,BTS,249200566
Tal Vez,Paulo Londra,248951627
Worth It,Fifth Harmony,248749485
Favorito,Camilo,247445334
Leave Before You Love Me,Marshmello,247220818
A Sky Full of Stars,Coldplay,246459836
What About Us,P!nk,245254353
Can't Hold Us,Macklemore & Ryan Lewis,245109896
Una Lady Como Tú,Manuel Turizo,244759255
Pure Water,Mustard,244589209
Plug Walk,Rich The Kid,244489731
TULUM,Peso Pluma,244465619
Best Friend,Saweetie,244269655
Smells Like Teen Spirit,Nirvana,243807781
Merry Christmas Everyone,Shakin' Stevens,243516195
Summer Days,Martin Garrix,243224760
Fair Trade,Drake,243209270
Botella Tras Botella,Gera MX,243023026
"Yo x Ti, Tu x Mi",ROSALÍA,242823702
No Limit,G-Eazy,242718604
Nosso Quadro,AgroPlay,242582842
Low Life,Future,242427901
PERRO NEGRO,Bad Bunny,242403110
When We Were Young,Adele,242254391
Cúrame,Rauw Alejandro,240867451
Dangerous Woman,Ariana Grande,239912699
Lucky You,Eminem,238879692
TE MUDASTE,Bad Bunny,238397018
Runaway (U & I),Galantis,238314608
Animals,Maroon 5,238170822
MONACO,Bad Bunny,238024315
Hey Mama,David Guetta,237435713
Bad Things - With Camila Cabello,Machine Gun Kelly,236598533
Malibu,Miley Cyrus,236594026
Gato de Noche,Ñengo Flow,236541778
Mi Niña,Wisin,236187152
Please Don't Go,Joel Adams,236122201
Leave Me Alone,Flipp Dinero,235851201
The Woo,Pop Smoke,235737195
Safari,J Balvin,235285298
I Remember Everything,Zach Bryan,234845659
Síguelo Bailando,Ozuna,234720061
EL MAKINON,KAROL G,234704231
Martin & Gina,Polo G,234452637
Body Like A Back Road,Sam Hunt,234245896
STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,234156278
Parce,Maluma,233664203
All Night,The Vamps,233630567
Ain't Shit,Doja Cat,233364879
GOOBA,6ix9ine,233332921
Elastic Heart,Sia,232555641
Rude,MAGIC!,232540852
Slippery,Migos,232235285
The Less I Know The Better,Tame Impala,232043911
Medallo,Blessd,231991286
Ocean,Martin Garrix,231607377
La Difícil,Bad Bunny,231054904
Se Te Nota,Lele Pons,230805529
FourFiveSeconds,Rihanna,230517246
Fuera del mercado,Danny Ocean,230190527
Vente Pa' Ca,Ricky Martin,230167030
You should be sad,Halsey,230085411
Just Hold On,Steve Aoki,229102308
Wonder,Shawn Mendes,228970920
Hear Me Now,Alok,228850353
Let You Love Me,Rita Ora,228571868
Cold,Maroon 5,228542862
No Idea,Don Toliver,228389378
Cuando Te Besé,Becky G,228341391
Pray For Me,The Weeknd,227314201
Los del Espacio,LIT killah,227287253
Nothing Breaks Like a Heart,Mark Ronson,227080349
Don't Mind,Kent Jones,226682675
GIRL LIKE ME,Black Eyed Peas,226658507
We're Good,Dua Lipa,226446002
a lot,21 Savage,225240567
ME!,Taylor Swift,225201995
Hate Me,Ellie Goulding,225173212
Weak,AJR,225088263
La Santa,Bad Bunny,224905141
Time of Our Lives,Pitbull,224635169
Liar,Camila Cabello,224334641
Ch y la Pizza,Fuerza Regida,223536999
Play Date,Melanie Martinez,223450524
Break Free,Ariana Grande,223266385
Jeans,Justin Quiles,223128208
High Fashion,Roddy Ricch,222761594
10:35,Tiësto,222729678
MI EX TENÍA RAZÓN,KAROL G,222530801
Tattoo - Remix,Rauw Alejandro,222266943
Chica Ideal,Sebastian Yatra,222134265
brutal,Olivia Rodrigo,222103863
Wait a Minute!,WILLOW,221479038
This Feeling,The Chainsmokers,220918497
Electricity,Silk City,220853050
boyfriend,Ariana Grande,220843950
OUT WEST,JACKBOYS,220825450
Better Days (NEIKED x Mae Muller x Polo G),NEIKED,220638093
Ice Cream,BLACKPINK,220392949
Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,219943743
In Da Getto,J Balvin,219808017
Un Coco,Bad Bunny,218870748
This Is America,Childish Gambino,218862014
Who Do You Love,The Chainsmokers,218680839
Water,Tyla,218139088
Happy Xmas (War Is Over) - Remastered 2010,John Lennon,217822569
BREAK MY SOUL,Beyoncé,217759680
July,Noah Cyrus,217699681
Only Human,Jonas Brothers,217027586
Báilame - Remix,Nacho,216643329
Marvin Gaye,Charlie Puth,216482278
La Bicicleta,Carlos Vives,216263504
CAIRO,KAROL G,216239579
Love Me Again,V,216235305
Remind Me to Forget,Kygo,216154268
Stir Fry,Migos,216152092
Bella,Wolfine,216037128
Amanece,Anuel AA,215771143
Let Me Hold You (Turn Me On),Dante Klein,215267568
Cool for the Summer,Demi Lovato,215150925
Atlantis,Seafret,214635438
LET GO,Central Cee,213984039
X SI VOLVEMOS,KAROL G,213871626
Now Or Never,Halsey,213751976
you should see me in a crown,Billie Eilish,213705386
One Last Time,Ariana Grande,213560186
TKN,ROSALÍA,213406139
La Player (Bandolera),Zion & Lennox,212301309
Don’t Matter To Me,Drake,211997531
Lay It All on Me,Rudimental,211669177
Say My Name,David Guetta,211208832
Pop Out,Polo G,210945832
Born To Be Yours,Kygo,210109307
Anywhere,Rita Ora,209954096
Savage Remix,Megan Thee Stallion,209947924
Te Vi,Piso 21,209597510
BED,Joel Corry,209311296
EL AMOR DE SU VIDA,Grupo Frontera,209213003
911,Sech,208999915
After Party,Don Toliver,208670113
Según Quién,Maluma,208458934
It's Beginning to Look a Lot Like Christmas,Perry Como,208399169
Plain Jane,A$AP Ferg,208290695
Bad Liar,Selena Gomez,208271154
In the End,Linkin Park,208257311
First Time,Kygo,207885286
Same Old Love,Selena Gomez,207799516
Snow On The Beach,Taylor Swift,207333725
Call You Mine,The Chainsmokers,207328266
I'm a Mess,Bebe Rexha,206816866
Jordan,Ryan Castro,206669090
Shirt,SZA,206400376
Hope,XXXTENTACION,206232211
Besos Moja2,Wisin & Yandel,206072616
Hype Boy,NewJeans,205968898
Once In a While,Timeflies,205587483
Caroline,Aminé,205329779
MERCHO,LiL CaKe,204941456
No Lie,Sean Paul,204852326
Bloody Mary,Lady Gaga,204676655
Fairytale of New York,The Pogues,204485325
Rescue Me,OneRepublic,204469447
Go Flex,Post Malone,204219463
So Am I,Ava Max,203823993
2/Catorce,Rauw Alejandro,203587835
Agua,Tainy,203571866
Hey DJ,CNCO,203083136
Creep,Radiohead,202958570
Sola (Remix),Anuel AA,202558466
Kiss and Make Up,Dua Lipa,202530865
Si Veo a Tu Mamá,Bad Bunny,202506223
Rasputin,Majestic,202482732
MOJABI GHOST,Tainy,202432809
I.F.L.Y.,Bazzi,201940166
Elegí,Rauw Alejandro,201839200
Borro Cassette,Maluma,201672218
Take What You Want,Post Malone,201505707
Lift Me Up,Rihanna,201469976
OTW,Khalid,201200444
Close,Nick Jonas,201047486
willow,Taylor Swift,200958507
"I Don't Like It, I Love It",Flo Rida,200629707
Lost In Japan,Shawn Mendes,200351927
Andrea,Bad Bunny,200153019
Dos Mil 16,Bad Bunny,200015120
One Call Away,Charlie Puth,199775336
Train Wreck,James Arthur,199727622
Till I Collapse,Eminem,199696778
Build a Bitch,Bella Poarch,199535779
La Rompe Corazones,Daddy Yankee,199083204
Despeinada,Ozuna,198779079
METAMORPHOSIS,INTERWORLD,198576163
Robarte un Beso,Carlos Vives,198538486
AM,Nio Garcia,198450881
Kill Em With Kindness,Selena Gomez,197940426
Adictiva,Daddy Yankee,197535058
Bitch Better Have My Money,Rihanna,197528269
Don't,Bryson Tiller,197453110
A Tu Merced,Bad Bunny,196946473
Five More Hours - Deorro x Chris Brown,Deorro,196927212
Trampoline,SHAED,196726572
Runaway,AURORA,196525293
The Greatest,Sia,196281228
all the good girls go to hell,Billie Eilish,196278116
Hasta Que Dios Diga,Anuel AA,196213717
Righteous,Juice WRLD,196094485
Ley Seca,Jhayco,194507005
she's all i wanna be,Tate McRae,194438124
SLOW DANCING IN THE DARK,Joji,194252220
X ÚLTIMA VEZ,Daddy Yankee,194182851
Que Va,Alex Sensation,193974298
STARGAZING,Travis Scott,193327090
Blue Christmas,Elvis Presley,193018422
Maan Meri Jaan,King,192967478
Take on Me,a-ha,192766106
La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi,192545807
I Get The Bag,Gucci Mane,192453170
family ties,Baby Keem,192260957
Know No Better,Major Lazer,192240853
EARFQUAKE,"Tyler, The Creator",192075369
Lovers Rock,TV Girl,191989304
YOUTH,Troye Sivan,191892520
Me Llamas,Piso 21,191848308
Djadja,Aya Nakamura,191174505
MELTDOWN,Travis Scott,190885615
Tiroteo - Remix,Marc Seguí,190861425
Here,Alessia Cara,190744732
FE!N,Travis Scott,190657214
Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,190494415
i love you,Billie Eilish,190095710
This Is Me,Keala Settle,190025856
Agora Hills,Doja Cat,189929010
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,189536489
Mi Cuarto,Jerry Di,189510303
Eyes Closed,Ed Sheeran,189442237
Savage,Megan Thee Stallion,189408009
Like I Do,David Guetta,189171899
After Hours,The Weeknd,188920169
Goosebumps,HVME,188821386
Kill This Love,BLACKPINK,188202751
LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,188153511
Dakiti,Bad Bunny,187932142
PICK IT UP,Famous Dex,187824825
Tattoo,Rauw Alejandro,187779742
Electric Love,BØRNS,187558590
Traicionera,Sebastian Yatra,187379328
All My Friends,Snakehips,187260737
Run Up,Major Lazer,187187857
Don't,Ed Sheeran,186860058
Ruin My Life,Zara Larsson,186781512
FLOWER,JISOO,186611270
Crying in the Club,Camila Cabello,186509810
El Cielo,Sky Rompiendo,186381346
Suicidal,YNW Melly,186151920
Yo No Soy Celoso,Bad Bunny,185622214
GATÚBELA,KAROL G,185507648
One Thing Right,Marshmello,185504454
ceilings,Lizzy McAlpine,185375212
Cross Me,Ed Sheeran,185084170
Say Something,Justin Timberlake,184992257
Hello,Pop Smoke,184962025
All My Life,Lil Durk,184952632
Ella No Es Tuya - Remix,Rochy RD,184944994
Yo Voy,Zion & Lennox,184898784
Tunnel Vision,Kodak Black,184873540
Smokin Out The Window,Bruno Mars,184842709
Rewrite The Stars,Zac Efron,184731168
Leão,Marília Mendonça,184577943
Post Malone,Sam Feldt,184153377
No Stylist,French Montana,183799468
Too Good At Goodbyes - Edit,Sam Smith,183582476
ANTIFRAGILE,LE SSERAFIM,183319876
Hide Away,Daya,183066097
Low,SZA,183055508
Heroes (we could be),Alesso,182437793
Holanda,Jhayco,182142562
T-Shirt,Migos,181910520
At My Worst,Pink Sweat$,181892677
I See Fire,Ed Sheeran,181292751
Thunderclouds,Sia,181272332
Like I Can,Sam Smith,181242697
"fuck, i'm lonely",Lauv,180679246
SPIT IN MY FACE!,ThxSoMch,180420611
Nobody Gets Me,SZA,179460463
Cool Girl,Tove Lo,179251344
King's Dead,Jay Rock,178977562
OUT OUT,Joel Corry,178913639
Praise God,Kanye West,178373918
PUNTO 40,Rauw Alejandro,178361163
Love On The Brain,Rihanna,177967821
Entre Nosotros,Tiago PZK,177801345
Portland,Drake,177780262
Tá OK,DENNIS,177616083
IDGAF,Drake,177515851
MotorSport,Migos,177505897
Sigo Extrañándote,J Balvin,176959602
Graveyard,Halsey,176927942
"You're On Your Own, Kid",Taylor Swift,176533638
Lose Somebody,Kygo,176437808
Most Girls,Hailee Steinfeld,176407937
Dangerous,David Guetta,176226383
The Scientist,Coldplay,176217200
Me Fui de Vacaciones,Bad Bunny,175931050
The Greatest,Sia,175863657
Run,OneRepublic,175482849
GREECE,DJ Khaled,175370169
ZITTI E BUONI,Måneskin,175040204
Good As Hell,Lizzo,174508951
I'm Upset,Drake,174456788
September Song,JP Cooper,174214970
Clandestino,Shakira,174001357
Have Yourself A Merry Little Christmas,Sam Smith,173973441
Perfect,One Direction,173903909
Wellerman - 220 KID x Billen Ted Remix,Nathan Evans,173756236
Don't Go Yet,Camila Cabello,173523756
Sick Boy,The Chainsmokers,173178021
Cupido,TINI,172798424
París,Ingratax,172194282
Drowning,A Boogie Wit da Hoodie,171775553
What A Man Gotta Do,Jonas Brothers,171624554
Betrayed,Lil Xan,171340986
"Tiago PZK: Bzrp Music Sessions, Vol. 48",Bizarrap,171297261
Money,Cardi B,170983592
All Time Low,Jon Bellion,170967031
You & Me,Marc E. Bassy,170487787
Wild Things,Alessia Cara,170336484
Company,Justin Bieber,170178243
Summer,Calvin Harris,170096624
On My Way,Alan Walker,170060450
Famous,Kanye West,169738859
Chaleya,Anirudh Ravichander,169512642
Lost in the Fire,Gesaffelstein,169406052
Roll In Peace,Kodak Black,169364932
Dembow,Danny Ocean,169363895
Human,Rag'n'Bone Man,169100403
NO,Meghan Trainor,168983630
Imposible,Luis Fonsi,168910719
Whine Up,Nicky Jam,168596581
Love Me Harder,Ariana Grande,168463797
Indeciso,Reik,167935571
Happy Now,Zedd,167310317
I Know What You Did Last Summer,Shawn Mendes,167135413
Que Tire Pa Lante,Daddy Yankee,167106271
Playinwitme,KYLE,167055615
Love Myself,Hailee Steinfeld,166923043
Say It,Flume,166906514
Suena El Dembow,Joey Montana,166892395
Wherever I Go,OneRepublic,166869544
Bored,Billie Eilish,166611285
Sweetest Pie,Megan Thee Stallion,166381319
Heartbreak Anthem,Galantis,166126723
Tip Toe,Jason Derulo,165947243
No Problem,Chance the Rapper,165815041
All Falls Down,Alan Walker,164813768
Ya No Tiene Novio,Sebastian Yatra,164798697
Tak Segampang Itu,Anggi Marito,164722152
Diosa,Myke Towers,164661557
Maroon,Taylor Swift,164574320
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,164301039
All In My Head (Flex),Fifth Harmony,164188386
Ain't My Fault,Zara Larsson,163471251
Caile,Luar La L,163396513
Chill Bill,Rob $tone,163139059
Love Tonight - Edit,Shouse,162588216
Heartless,Kanye West,162467972
cómo dormiste?,Rels B,162418884
Christmas (Baby Please Come Home),Darlene Love,162284382
Smile,Juice WRLD,162174408
Paradise,Bazzi,162060985
Matilda,Harry Styles,161887385
bellyache,Billie Eilish,161780470
Love Me Now,John Legend,161460577
Tuesday,Burak Yeter,161445659
Fresh Eyes,Andy Grammer,161317610
Cool Kids,Echosmith,161308733
Swang,Rae Sremmurd,161258860
Belly Dancer,Imanbek,161176855
Amarillo,J Balvin,160887101
Shed a Light,Robin Schulz,160646661
the remedy for a broken heart (why am I so in love),XXXTENTACION,160569497
Watch Me (Whip / Nae Nae),Silentó,160466761
Super Gremlin,Kodak Black,160394308
By Your Side,Jonas Blue,160095685
Party Monster,The Weeknd,159960783
Only Love Can Hurt Like This,Paloma Faith,159758627
Si Te Vas,Sech,159750379
pushin P,Gunna,159731403
Contra La Pared,Sean Paul,159477301
Loco,Justin Quiles,159302883
Mad Love,Sean Paul,159198637
I'm Not The Only One,Sam Smith,159028406
ULTRA SOLO,Polimá Westcoast,158926740
Noticed,Lil Mosey,158700921
imagine,Ariana Grande,158636596
Magnolia,Playboi Carti,158610071
Saint-Tropez,Post Malone,158601690
VIBEZ,DaBaby,158592157
Shinunoga E-Wa,Fujii Kaze,158294879
Fetish,Selena Gomez,158169400
Aguacero,Bad Bunny,158162710
Walk Em Down,NLE Choppa,158006460
Alarm,Anne-Marie,157791715
Someone Like You,Adele,157746981
Reality,Lost Frequencies,157736806
MIENTRAS ME CURO DEL CORA,KAROL G,157685650
223's,YNW Melly,157668159
In The Stars,Benson Boone,157474395
OK,Robin Schulz,156797919
Fingers Crossed,Lauren Spencer Smith,156766811
Hasta el Amanecer,Nicky Jam,156742375
Que Mas Pues - Remix,Sech,156585347
Hey Ma,Pitbull,156545816
Amorfoda,Bad Bunny,156414720
Problem,Ariana Grande,156135694
Sofia,Clairo,155930716
Green Light,Lorde,155740166
Am I Wrong,Nico & Vinz,155369192
Chicago Freestyle,Drake,155121415
YOSEMITE,Travis Scott,155087510
Bejeweled,Taylor Swift,155030583
Go Loko,YG,155020998
Ayy Macarena,Tyga,154912554
Happy Xmas (War Is Over) - Remastered,John Lennon,154721733
Elovrga,Alex Favela,154705711
Skechers,DripReport,154676074
Love Again,Dua Lipa,154469130
Bella y Sensual,Romeo Santos,154247411
Hold Back The River,James Bay,154238667
SO DONE,The Kid LAROI,154165439
Afterglow,Ed Sheeran,154100045
My Only Wish (This Year),Britney Spears,154081697
Music For a Sushi Restaurant,Harry Styles,154015270
Mala Mía,Maluma,153889362
Sexual,NEIKED,153449985
Maniac,Conan Gray,153214331
Daisy,Ashnikko,153038842
Poblado - Remix,J Balvin,152990939
Slow Dancing,V,152611064
Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook,152419296
No Time To Die,Billie Eilish,152297732
Bartier Cardi,Cardi B,152268241
Ball For Me,Post Malone,152082540
Like I'm Gonna Lose You,Meghan Trainor,151996167
For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,151930637
SAD GIRLZ LUV MONEY Remix,Amaarae,151762387
Madura,Cosculluela,151637831
Hurricane,Kanye West,151542438
El Préstamo,Maluma,151171476
Un Año,Sebastian Yatra,151149121
