title,artist,streams,id,image,preview,popularity,url,release_date,artistId,rap,pop,edm,rock,country,latin,kpop
Born With A Beer In My Hand,Morgan Wallen,12220223,1BAU6v0fuAV914qMUEESR1,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,https://p.scdn.co/mp3-preview/355e166d2fe2162bd004bba9b8c31cba8118a0f7?cid=e06033cb82944a2fabf676f565716d87,69.0,https://open.spotify.com/track/1BAU6v0fuAV914qMUEESR1,2023-03-03,4oUHIQIBe0LHzYfvXNW4QM,,,,,True,,
Bandido,Myke Towers,12218208,1xK1Gg9SxG8fy2Ya373oqb,https://i.scdn.co/image/ab67616d0000b273069e5634bc475b5c0436a3ce,https://p.scdn.co/mp3-preview/cae8c5bc35a2987aab9da26e536eaa4060e5966c?cid=e06033cb82944a2fabf676f565716d87,75.0,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb,2020-12-10,7iK8PXO48WeuP03g8YR51W,,,,,,True,
Famous Friends,Chris Young,12204162,00KyYtT6NaXwbPecina5Pj,https://i.scdn.co/image/ab67616d0000b273d9989e800965709db6403518,https://p.scdn.co/mp3-preview/6a5f5410494abb2e07e0fd316ed0b44dceb51092?cid=e06033cb82944a2fabf676f565716d87,68.0,https://open.spotify.com/track/00KyYtT6NaXwbPecina5Pj,2021-08-06,4BYxqVkZyFjtik7crYLg5Q,,,,,True,,
Lose Control,Teddy Swims,12202990,6usohdchdzW9oML7VC4Uhk,https://i.scdn.co/image/ab67616d0000b2731d856e66d33e22746c21a09c,https://p.scdn.co/mp3-preview/51e51cc257e4186893b1923abf42fdaabbeeda37?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/6usohdchdzW9oML7VC4Uhk,2023-06-23,33qOK5uJ8AR2xuQQAhHump,,,,,,,
RUNNING OUT OF TIME,"Tyler, The Creator",12196650,5QvBXUm5MglLJ3iBfTX2Wo,https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57,https://p.scdn.co/mp3-preview/6e740ab0f50a73feb5e844602e669f432463a15e?cid=e06033cb82944a2fabf676f565716d87,77.0,https://open.spotify.com/track/5QvBXUm5MglLJ3iBfTX2Wo,2019-05-17,4V8LLVI7PbaPR0K2TGSxFF,True,,,,,,
Connection,OneRepublic,12191153,3T4UodGkfZObJ43RtA5KFU,https://i.scdn.co/image/ab67616d0000b273b426da27e85bc2e3e97bee66,https://p.scdn.co/mp3-preview/0f8c42d28b0484d6f5d5874a042a34d6761e332b?cid=e06033cb82944a2fabf676f565716d87,62.0,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU,2018-06-26,5Pwc4xIPtQLFEnJriah9YJ,,True,,True,,,
SCOOP,Lil Nas X,12190595,6bpq1jGkVz66Q3LYeoXdjZ,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,https://p.scdn.co/mp3-preview/b8eb5d73b0a3f9097f1220685111c1bc5af41c92?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/6bpq1jGkVz66Q3LYeoXdjZ,2021-09-17,7jVv8c5Fj3E9VhNjxT4snq,True,,,,,,
Baby It's Cold Outside (duet with Michael Bublé),Idina Menzel,12184557,0Ie5uiv54KgCr7P4sYDTHl,https://i.scdn.co/image/ab67616d0000b273b942e9ff43d692b700328ecc,https://p.scdn.co/mp3-preview/c303f17ef963c5213ef3ea0de3c684043d96faf3?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/0Ie5uiv54KgCr7P4sYDTHl,2014-10-10,73Np75Wv2tju61Eo9Zw4IR,,,,,,,
Teenagers,My Chemical Romance,12137074,7j31rVgGX9Q2blT92VBEA0,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,https://p.scdn.co/mp3-preview/e6d0c0da5d86b2d19ee4456344ac9527a72b2a7d?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/7j31rVgGX9Q2blT92VBEA0,2006-10-23,7FBcuc1gsnv6Y1nwFtNRCb,,True,,True,,,
CIRCUS MAXIMUS,Travis Scott,12113071,4GL9GMX9t7Qkprvf1YighZ,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44,https://p.scdn.co/mp3-preview/29d195c9a6fdc0ea788676cc9794230095e1343f?cid=e06033cb82944a2fabf676f565716d87,76.0,https://open.spotify.com/track/4GL9GMX9t7Qkprvf1YighZ,2023-07-28,0Y5tJX1MQlPlqiwlOH1tJY,True,,True,,,,
Bongos,Cardi B,12110305,4YQImHflXSiIMXntcwPkx8,https://i.scdn.co/image/ab67616d0000b273c4bcdce05e247cef2eed06ac,https://p.scdn.co/mp3-preview/3b7f907a6418a4ccdf9284584cef4ea80288aedc?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/4YQImHflXSiIMXntcwPkx8,2023-09-08,4kYSro6naA4h99UJvo89HB,True,True,,,,,
Hop Off A Jet,Young Thug,12104162,3RZftiuTcLOqpsd8ZlwNhr,https://i.scdn.co/image/ab67616d0000b273540db9d6bae7e57baecf8b49,https://p.scdn.co/mp3-preview/d369e5e349d32d28a20a5b62a8da0ec45b479e57?cid=e06033cb82944a2fabf676f565716d87,57.0,https://open.spotify.com/track/3RZftiuTcLOqpsd8ZlwNhr,2019-12-20,50co4Is1HCEo8bhOyUWKpn,True,,,,,,
Sangria,Blake Shelton,12099217,0p1HtkrNYxv0iDfEKwXSTp,https://i.scdn.co/image/ab67616d0000b2731eae4b4bee84c621dff76b32,https://p.scdn.co/mp3-preview/2a2311751d3d1bea084cd66f905664d211495349?cid=e06033cb82944a2fabf676f565716d87,66.0,https://open.spotify.com/track/0p1HtkrNYxv0iDfEKwXSTp,2014-09-30,1UTPBmNbXNTittyMJrNkvw,,,,True,True,,
Dirt,Florida Georgia Line,12096181,5CXnIPD6rTjszYYQm6fY2P,https://i.scdn.co/image/ab67616d0000b273bd332d2928aa8876d1994051,https://p.scdn.co/mp3-preview/5613e5214e3fa3e440829ff3adeb603163b9e5ac?cid=e06033cb82944a2fabf676f565716d87,61.0,https://open.spotify.com/track/5CXnIPD6rTjszYYQm6fY2P,2014-10-14,3b8QkneNDz4JHKKKlLgYZg,,True,,True,True,,
Lottery,K CAMP,12091137,4dZTZbmJBCCofAExHwefda,https://i.scdn.co/image/ab67616d0000b273de7c8cf6e1979da0df4323bb,https://p.scdn.co/mp3-preview/ce9fdea6f36c535c95dbf997f640878d61696f89?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/4dZTZbmJBCCofAExHwefda,2019-06-21,5bgfj5zUoWpyeVatGDjn6H,True,,,,,,
Stronger,Kanye West,12088519,0j2T0R9dR9qdJYsB7ciXhf,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,https://p.scdn.co/mp3-preview/998124b19664ac7c039651111eda40e8ed4d4292?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/0j2T0R9dR9qdJYsB7ciXhf,2007-09-11,5K4W6rqBFWDnAN6FQUkS6x,True,,,,,,
X - Remix,Nicky Jam,12073062,6JjPBQfI2Y8nIjnm65X6Pw,https://i.scdn.co/image/ab67616d0000b27343ec4e5bf12be32fc0beaac2,https://p.scdn.co/mp3-preview/33f9edea5ea2d78b8724bff3ce46c0a97378b4b2?cid=e06033cb82944a2fabf676f565716d87,66.0,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw,2018-06-29,1SupJlEpv7RS2tPNRaHViT,,,,,,True,
2 On,Tinashe,12071970,3jVtllWS5CFFWLQng8sKsr,https://i.scdn.co/image/ab67616d0000b27381a584f39cad5c1c6a6e9e50,https://p.scdn.co/mp3-preview/17bf1558d2e2365af6ba41e2a30d5887bcfdac89?cid=e06033cb82944a2fabf676f565716d87,75.0,https://open.spotify.com/track/3jVtllWS5CFFWLQng8sKsr,2014-10-01,0NIIxcxNHmOoyBx03SfTCD,True,True,True,,,,
How Would You Feel (Paean),Ed Sheeran,12064776,6PJ8FF6UR8FZXfEvpHkIVN,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,https://p.scdn.co/mp3-preview/539bff3b1ecaa87e60c47f197749a26fe3ebab09?cid=e06033cb82944a2fabf676f565716d87,67.0,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,2017-03-03,6eUKZXaKkcviH0Ku9w2n3V,,True,,,,,
Hit the Quan - Original Version,iLoveMemphis,12064583,4OjuzM3rTWp3q60mEldNSF,https://i.scdn.co/image/ab67616d0000b273d6e386bcbf4d73ce49364511,https://p.scdn.co/mp3-preview/8a0f4758a0a67564d7f6784d5b387b16f36f061c?cid=e06033cb82944a2fabf676f565716d87,59.0,https://open.spotify.com/track/4OjuzM3rTWp3q60mEldNSF,2015-10-09,3GsIlcwgQDJVjHD82mbA0Z,,,,,,,
A$AP Forever,A$AP Rocky,12047660,3oHkMCVJyOcjg5FhfLc2Rq,https://i.scdn.co/image/ab67616d0000b2739feadc48ab0661e9b3a9170b,https://p.scdn.co/mp3-preview/9ab7a27fa0c1b8a91e578bf987fa124018d93f2e?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/3oHkMCVJyOcjg5FhfLc2Rq,2018-05-25,13ubrt8QOOCPljQ2FL1Kca,True,,,,,,
Foldin Clothes,J. Cole,12020516,77IAeEz8LEchPN8UNjaTJ2,https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e,https://p.scdn.co/mp3-preview/39d6e264a053acf447a7f52dd3754382080c596b?cid=e06033cb82944a2fabf676f565716d87,59.0,https://open.spotify.com/track/77IAeEz8LEchPN8UNjaTJ2,2016-12-09,6l3HvQ5sa6mXTsMTB19rO5,True,,,,,,
Almost (Sweet Music),Hozier,12008673,5Apvsk0suoivI1H8CmBglv,https://i.scdn.co/image/ab67616d0000b2735795e01c151ba5a8ce4bd295,https://p.scdn.co/mp3-preview/538ba4fb44d4677768b61686b9dad85e1b36d274?cid=e06033cb82944a2fabf676f565716d87,76.0,https://open.spotify.com/track/5Apvsk0suoivI1H8CmBglv,2019-03-01,2FXC3k01G6Gw61bmprjgqS,,,,True,,,
Life Is Worth Living,Justin Bieber,12000970,4yWCzA44dQyp0SoeM81bUb,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,https://p.scdn.co/mp3-preview/ffd6d8c3354144d19782077eb51a44b1cbc60124?cid=e06033cb82944a2fabf676f565716d87,60.0,https://open.spotify.com/track/4yWCzA44dQyp0SoeM81bUb,2015-11-13,1uNFoZAHBGtllmzznpCI3s,,True,,,,,
New,Daya,11998637,4tERsdVCLtLtrGdFBf9DGC,https://i.scdn.co/image/ab67616d0000b27346f6975761d26f4c43f9b176,https://p.scdn.co/mp3-preview/d7468b68f0d2c830bfba04d5909fad417cd45b6e?cid=e06033cb82944a2fabf676f565716d87,62.0,https://open.spotify.com/track/4tERsdVCLtLtrGdFBf9DGC,2017-10-11,6Dd3NScHWwnW6obMFbl1BH,,True,,,,,
Gang Gang,Migos,11989994,6RKkHI2fkmgZq7uQPPav8f,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890,https://p.scdn.co/mp3-preview/09f86a8e65c89c13629b4991d74e05afdb5fdea5?cid=e06033cb82944a2fabf676f565716d87,57.0,https://open.spotify.com/track/6RKkHI2fkmgZq7uQPPav8f,2018-01-26,6oMuImdp5ZcFhWP0ESe6mG,True,True,,,,,
Once an Addict - Interlude,J. Cole,11988528,0Px86mRlxdB3YqpK6KXWlr,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,https://p.scdn.co/mp3-preview/1c01a18ea8f7629a1526767701acec69ed555998?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/0Px86mRlxdB3YqpK6KXWlr,2018-04-20,6l3HvQ5sa6mXTsMTB19rO5,True,,,,,,
Pretty Little Fears,6LACK,11967652,4at3d5QWnlibMVN75ECDrp,https://i.scdn.co/image/ab67616d0000b273e1530b42603367fdb2208d88,https://p.scdn.co/mp3-preview/4bda22e1bb78bc7a0d1d9e87bc35fa2dd6648f5b?cid=e06033cb82944a2fabf676f565716d87,76.0,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp,2018-09-14,4IVAbR2w4JJNJDDRFP3E83,True,,,,,,
Scared To Live,The Weeknd,11965171,4BGZF4oLbTL0pWm7C18pbv,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,https://p.scdn.co/mp3-preview/1682f650068ad5659508370192cc7854b454d166?cid=e06033cb82944a2fabf676f565716d87,67.0,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv,2020-03-20,1Xyo4u8uXC1ZmMpatF05PJ,True,True,,,,,
Bye Bye,Marshmello,11961354,6XO8RlYuJCiI0v3IA48FeJ,https://i.scdn.co/image/ab67616d0000b2734204e8bad640cf32eca876a5,https://p.scdn.co/mp3-preview/78224d682437f613c6d9c3233e8310aa0616d8cb?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/6XO8RlYuJCiI0v3IA48FeJ,2022-10-14,64KEffDW9EtZ1y2vBYgq8T,,True,True,,,,
Keep The Family Close,Drake,11959579,7sBwAWyXfiIgrYQ8BaJESH,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c,https://p.scdn.co/mp3-preview/3bbfe29a67e0706abe676928f3b41b669031aeae?cid=e06033cb82944a2fabf676f565716d87,62.0,https://open.spotify.com/track/7sBwAWyXfiIgrYQ8BaJESH,2016-05-06,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
Heaven,Niall Horan,11958812,5FQ77Cl1ndljtwwImdtjMy,https://i.scdn.co/image/ab67616d0000b2732a368fea49f5c489a9dc3949,https://p.scdn.co/mp3-preview/2c4cc59889abade682ee07291e40b0a81028afcf?cid=e06033cb82944a2fabf676f565716d87,78.0,https://open.spotify.com/track/5FQ77Cl1ndljtwwImdtjMy,2023-06-09,1Hsdzj7Dlq2I7tHP7501T4,,True,,,,,
No Such Thing as a Broken Heart,Old Dominion,11955802,0OlS52TmtK2gPaEtdmr7DN,https://i.scdn.co/image/ab67616d0000b273d25f1f1f93036cc3b5abf4e8,https://p.scdn.co/mp3-preview/951595ff955075839bb1353c17474fe502d2f182?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/0OlS52TmtK2gPaEtdmr7DN,2017-08-25,6y8XlgIV8BLlIg1tT1R10i,,,,True,True,,
Versace on the Floor,Bruno Mars,11943547,0kN8xEmgMW9mh7UmDYHlJP,https://i.scdn.co/image/ab67616d0000b273232711f7d66a1e19e89e28c5,https://p.scdn.co/mp3-preview/6984bfcc42ba35e566625853e20d6fccf7b8348e?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2016-11-17,0du5cEVh5yTK9QJze8zA0C,,True,True,,,,
Jersey,Future,11922706,2ACys0pX0SjmpQmQWzp7wt,https://i.scdn.co/image/ab67616d0000b273d6adfbd3f091d6f2b9af6507,https://p.scdn.co/mp3-preview/2fc8d51d4c91369ccc89f8a0e43887e6715f5c04?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/2ACys0pX0SjmpQmQWzp7wt,2015-09-20,1RyvyyTE3xzB2ZywiAwp0i,True,,,,,,
Gold Digger,Kanye West,11921565,1PS1QMdUqOal0ai3Gt7sDQ,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,https://p.scdn.co/mp3-preview/c07d8315fb8fc3a820a312e29961c96a2e7d7229?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/1PS1QMdUqOal0ai3Gt7sDQ,2005-08-30,5K4W6rqBFWDnAN6FQUkS6x,True,,,,,,
Boys Like You,Who Is Fancy,11909051,2xSExwwFXzukzOdR6iVYMk,https://i.scdn.co/image/ab67616d0000b2735b32724234f6d6669a32f074,https://p.scdn.co/mp3-preview/4f01e359c3db1724e8454ea559cbdede734be323?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/2xSExwwFXzukzOdR6iVYMk,2015-11-23,5QSx2vpiSchSeCwc0qmfNI,,,,,,,
Sparks Fly (Taylor’s Version),Taylor Swift,11905439,3MytWN8L7shNYzGl4tAKRp,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481,https://p.scdn.co/mp3-preview/44e5455831dbd23024d016c77f630c619764ece3?cid=e06033cb82944a2fabf676f565716d87,79.0,https://open.spotify.com/track/3MytWN8L7shNYzGl4tAKRp,2023-07-07,06HL4z0CvFAxyc27GXpf02,,True,,,,,
Sleazy Flow,SleazyWorld Go,11899887,5mt882Eqx22RwFOTE01jS8,https://i.scdn.co/image/ab67616d0000b2733862d98a6e40dd0566b80b02,https://p.scdn.co/mp3-preview/7ddbddb04ca019f8c6264c4f7d44d7295980c5b3?cid=e06033cb82944a2fabf676f565716d87,71.0,https://open.spotify.com/track/5mt882Eqx22RwFOTE01jS8,2021-10-15,7FOQfJbC3e4GNoheojERnF,True,,,,,,
Don't Hurt Me,Mustard,11891888,5Eg6N02CTSSbdthjVc7wLA,https://i.scdn.co/image/ab67616d0000b273daf54cb031e63d786444fe3a,https://p.scdn.co/mp3-preview/7e7110fe03045fbf2b7e1e4396261eeaeeecb58c?cid=e06033cb82944a2fabf676f565716d87,53.0,https://open.spotify.com/track/5Eg6N02CTSSbdthjVc7wLA,2016-07-01,0YinUQ50QDB7ZxSCLyQ40k,True,True,,,,,
Shout Out to My Ex,Little Mix,11884778,0ErK6K0kYr0Ow2RkPMhmMs,https://i.scdn.co/image/ab67616d0000b2733042c53026e29faf3a21c9f9,https://p.scdn.co/mp3-preview/ff077b05e0922a9196c2a9d14dce28edee3ab70f?cid=e06033cb82944a2fabf676f565716d87,75.0,https://open.spotify.com/track/0ErK6K0kYr0Ow2RkPMhmMs,2016-11-18,3e7awlrlDSwF3iM0WBjGMp,,True,,,,,
Hardest To Love,The Weeknd,11884736,6kWxIqQDsKFYCJGbU4AjCX,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,https://p.scdn.co/mp3-preview/0271808f406491a32f3ca28e11aa5faf600adf88?cid=e06033cb82944a2fabf676f565716d87,69.0,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX,2020-03-20,1Xyo4u8uXC1ZmMpatF05PJ,True,True,,,,,
Use This Gospel,Kanye West,11872806,0oPOuDmmkVp3h6puekhs6P,https://i.scdn.co/image/ab67616d0000b2731bb797bbfe2480650b6c2964,https://p.scdn.co/mp3-preview/0c2823d6da46d95ea6383b5d0c01ed362e5074e4?cid=e06033cb82944a2fabf676f565716d87,62.0,https://open.spotify.com/track/0oPOuDmmkVp3h6puekhs6P,2019-10-25,5K4W6rqBFWDnAN6FQUkS6x,True,,,,,,
Infinity,One Direction,11862952,6N5xh0tYYLTQRiCCaNbAUt,https://i.scdn.co/image/ab67616d0000b273241e4fe75732c9c4b49b94c3,https://p.scdn.co/mp3-preview/6d69ad3937c3729b3627dea1bb7c41d96f884f77?cid=e06033cb82944a2fabf676f565716d87,67.0,https://open.spotify.com/track/6N5xh0tYYLTQRiCCaNbAUt,2015-11-13,4AK6F7OLvEQ5QYCBNiQWHq,,True,,,,,
Whiskey Friends,Morgan Wallen,11836209,2ewSCWOL7EAjgmgqfI1UlS,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,https://p.scdn.co/mp3-preview/8a310eecf213f422a53143bc75b3f4d8e95bc064?cid=e06033cb82944a2fabf676f565716d87,70.0,https://open.spotify.com/track/2ewSCWOL7EAjgmgqfI1UlS,2023-03-03,4oUHIQIBe0LHzYfvXNW4QM,,,,,True,,
Feels Like Summer,Childish Gambino,11824595,7p4vHnYXkxlzvfePJVpcTr,https://i.scdn.co/image/ab67616d0000b273602ca5b83fe44b68074a74b2,https://p.scdn.co/mp3-preview/5b70f04133529d3ee5beef50cdcbd0b626cf418c?cid=e06033cb82944a2fabf676f565716d87,71.0,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr,2018-07-11,73sIBHcqh3Z3NyqHKZ7FOL,True,,,,,,
Got What I Got,Jason Aldean,11815864,4TCc369aRPRubv1m8R1TBG,https://i.scdn.co/image/ab67616d0000b2732a92ca2bb7198404ca5dceca,https://p.scdn.co/mp3-preview/96f8a77e6b2a2445c7e1afce5984b4fb132ec1dd?cid=e06033cb82944a2fabf676f565716d87,68.0,https://open.spotify.com/track/4TCc369aRPRubv1m8R1TBG,2019-11-22,3FfvYsEGaIb52QPXhg4DcH,,,,True,True,,
t h e . c l i m b . b a c k,J. Cole,11815552,5lLNBIyjp72btcnrjBG751,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,https://p.scdn.co/mp3-preview/e3144d94e53cb139dc2ac0577ccea85617ee5f86?cid=e06033cb82944a2fabf676f565716d87,63.0,https://open.spotify.com/track/5lLNBIyjp72btcnrjBG751,2021-05-14,6l3HvQ5sa6mXTsMTB19rO5,True,,,,,,
Call It What You Want,Taylor Swift,11810341,1GwMQaZz6Au3QLDbjbMdme,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,https://p.scdn.co/mp3-preview/3188f3522112569b1406de6676e6211456d1ce30?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/1GwMQaZz6Au3QLDbjbMdme,2017-11-10,06HL4z0CvFAxyc27GXpf02,,True,,,,,
range brothers,Baby Keem,11802330,0UTyLmkQgPOEIz95OVAJTR,https://i.scdn.co/image/ab67616d0000b2731bfa23b13d0504fb90c37b39,https://p.scdn.co/mp3-preview/8088fc96887aa539b540147359f022da9a2834c0?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/0UTyLmkQgPOEIz95OVAJTR,2021-09-10,5SXuuuRpukkTvsLuUknva1,True,,,,,,
Valet,Eric Bellinger,11798671,5u5VZaUmYMZiFed9jFWebf,https://i.scdn.co/image/ab67616d0000b273b7fb51d91c7e4e7892a995b6,https://p.scdn.co/mp3-preview/8c6b40667fcc73497405861035ebb73acd751c76?cid=e06033cb82944a2fabf676f565716d87,61.0,https://open.spotify.com/track/5u5VZaUmYMZiFed9jFWebf,2015-07-31,7ibAWtDtmEfaVhc1FJ3Vl9,True,True,,,,,
Started From the Bottom,Drake,11780231,5DI9jxTHrEiFAhStG7VA8E,https://i.scdn.co/image/ab67616d0000b273a90d170c61fb7d063d47161d,https://p.scdn.co/mp3-preview/49992d06a5cb1382f7ed64690d28f313cafa5f15?cid=e06033cb82944a2fabf676f565716d87,69.0,https://open.spotify.com/track/5DI9jxTHrEiFAhStG7VA8E,2013-01-01,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
After The Storm,Kali Uchis,11779476,1otG6j1WHNvl9WgXLWkHTo,https://i.scdn.co/image/ab67616d0000b27390b4e1905b1fc48c537ec053,https://p.scdn.co/mp3-preview/a0c9242375aa4dd8c68337de976841d1c9166a03?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/1otG6j1WHNvl9WgXLWkHTo,2018-04-06,1U1el3k54VvEUzo3ybLPlM,,True,,,,,
Whenever,Kris Kross Amsterdam,11779292,3DGar7krWlmrXRFHBcQF6z,https://i.scdn.co/image/ab67616d0000b273fc627bc94f61cec8636ab084,https://p.scdn.co/mp3-preview/c49332c75a2ed6a2c6610a0885f8f8634d791e1c?cid=e06033cb82944a2fabf676f565716d87,62.0,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z,2018-06-22,4LcUpNlXFEleaLlelmkv2R,,True,True,,,,
I Drink Wine,Adele,11769515,6v0UJD4a2FtleHeSYVX02A,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,https://p.scdn.co/mp3-preview/59ab0f0898400fba01a4429cac432ccadda2bfb8?cid=e06033cb82944a2fabf676f565716d87,77.0,https://open.spotify.com/track/6v0UJD4a2FtleHeSYVX02A,2021-11-19,4dpARuHxo51G3z768sgnrY,,True,,,,,
Time for That,Kevin Gates,11762268,1gZNqH0rDxD1mXLeul1Qq7,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,https://p.scdn.co/mp3-preview/bec70cd8f1753ce966cb630c213432cc62f82eb5?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/1gZNqH0rDxD1mXLeul1Qq7,2016-01-29,1gPhS1zisyXr5dHTYZyiMe,True,,,,,,
Good Things Fall Apart,ILLENIUM,11758923,3LxG9HkMMFP0MZuiw3O2rF,https://i.scdn.co/image/ab67616d0000b273529c6fa82d23f65076c1579b,https://p.scdn.co/mp3-preview/b79e97cef00009de62ba5a2c74bafc27a223b408?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/3LxG9HkMMFP0MZuiw3O2rF,2019-08-16,45eNHdiiabvmbp4erw26rg,,True,True,,,,
Stepping Stone,Eminem,11757084,60Z57Wdrn0pEVpHI7d7GAX,https://i.scdn.co/image/ab67616d0000b273e4073def0c03a91e3fceaf73,https://p.scdn.co/mp3-preview/5f276b068b9c065878c1a270ca5189cd4cfa0799?cid=e06033cb82944a2fabf676f565716d87,58.0,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX,2018-08-31,7dGJo4pcD2V6oG8kP0tJRR,True,,,,,,
Jonah,Kanye West,11750141,35acXjupfWHgtchiS6yAjC,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,https://p.scdn.co/mp3-preview/2e191e80d8f08b7d2245305bcceded8fa38ad0ce?cid=e06033cb82944a2fabf676f565716d87,60.0,https://open.spotify.com/track/35acXjupfWHgtchiS6yAjC,2021-08-29,5K4W6rqBFWDnAN6FQUkS6x,True,,,,,,
Celebration Station,Lil Uzi Vert,11748014,25B5fGr9K0VdZJiRFsnMO4,https://i.scdn.co/image/ab67616d0000b273d5f1bbe527fa685633339add,https://p.scdn.co/mp3-preview/1ee2f291d92028b87fcdc7d57567713658071947?cid=e06033cb82944a2fabf676f565716d87,57.0,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,True,,,,,,
I Wish You Would (Taylor's Version),Taylor Swift,11735222,43y1WpBdnEy5TR9aZoSQL9,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac,https://p.scdn.co/mp3-preview/8f655ea654fd946bfed494d9881981c320d4ae9e?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/43y1WpBdnEy5TR9aZoSQL9,2023-10-26,06HL4z0CvFAxyc27GXpf02,,True,,,,,
Moolah,Young Greatness,11733222,5htB2gxndGHrLb09x1Q3Vp,https://i.scdn.co/image/ab67616d0000b273f604f202956060981e3a1135,https://p.scdn.co/mp3-preview/83c2ac7752771868993b4b2117e1c39b3ea224dc?cid=e06033cb82944a2fabf676f565716d87,49.0,https://open.spotify.com/track/5htB2gxndGHrLb09x1Q3Vp,2016-01-01,6eUSUma6IbsuvfAs9c0Kti,True,,,,,,
Bickenhead,Cardi B,11713224,17Yq72h0p15OhCbZ5lJ5gd,https://i.scdn.co/image/ab67616d0000b273a0caffda54afd0a65995bbab,https://p.scdn.co/mp3-preview/65b74e735160fb83bd0d8a74d56ef3c08aa6fa3a?cid=e06033cb82944a2fabf676f565716d87,54.0,https://open.spotify.com/track/17Yq72h0p15OhCbZ5lJ5gd,2018-04-06,4kYSro6naA4h99UJvo89HB,True,True,,,,,
